session_id,device_id,session_start,session_end,game_title,game_category,plays,revenue_eur,error_count,age_group,event_log
S00033524,D0007,2026-01-16T10:31:00,2026-01-16T10:34:00,Space Spin,Arcade,1,1.68,0,18-24,info: session completed normally
S00033525,D0007,2026-01-16T11:18:00,2026-01-16T11:40:00,Fruit Galaxy,Classic,2,2.85,2,35-44,info: standard telemetry event
S00033526,D0008,2026-01-16T14:16:00,2026-01-16T14:47:00,Fruit Galaxy,Classic,12,12.28,1,25-34,info: session completed normally
S00033527,D0008,2026-01-16T20:46:00,2026-01-16T21:06:00,Lucky Harbor,Classic,4,4.86,1,35-44,info: no device exception
S00033528,D0008,2026-01-16T16:56:00,2026-01-16T17:12:00,Lucky Harbor,Classic,3,4.42,0,18-24,info: session completed normally
S00033529,D0009,2026-01-16T21:59:00,2026-01-16T22:21:00,Space Spin,Arcade,6,8.41,0,35-44,info: session completed normally
S00033530,D0009,2026-01-16T22:22:00,2026-01-16T22:40:00,Golden Safari,Adventure,5,4.67,2,18-24,info: standard telemetry event
S00033531,D0010,2026-01-16T12:37:00,2026-01-16T12:41:00,Treasure Quest,Adventure,2,2.69,0,25-34,info: no device exception
S00033532,D0010,2026-01-16T13:57:00,2026-01-16T14:15:00,Neon Racer,Skill,4,5.03,1,25-34,info: no device exception
S00033533,D0010,2026-01-16T13:32:00,2026-01-16T13:53:00,Space Spin,Arcade,3,4.44,0,25-34,info: no device exception
S00033534,D0010,2026-01-16T15:14:00,2026-01-16T15:21:00,Space Spin,Arcade,1,1.33,0,25-34,info: session completed normally
S00033535,D0010,2026-01-16T20:37:00,2026-01-16T20:45:00,Treasure Quest,Adventure,1,1.66,0,55+,info: no device exception
S00033536,D0010,2026-01-16T09:58:00,2026-01-16T10:01:00,Crystal Maze,Puzzle,1,1.02,0,25-34,info: no device exception
S00033537,D0011,2026-01-16T11:42:00,2026-01-16T12:03:00,Neon Racer,Skill,5,8.79,0,55+,info: no device exception
S00033538,D0011,2026-01-16T13:32:00,2026-01-16T13:46:00,Fruit Galaxy,Classic,3,4.45,0,25-34,info: session completed normally
S00033539,D0011,2026-01-16T18:26:00,2026-01-16T18:41:00,Crystal Maze,Puzzle,4,4.82,1,25-34,info: no device exception
S00033540,D0011,2026-01-16T12:49:00,2026-01-16T12:52:00,Neon Racer,Skill,1,1.42,0,25-34,info: standard telemetry event
S00033541,D0011,2026-01-16T09:31:00,2026-01-16T09:49:00,Golden Safari,Adventure,2,3.81,0,25-34,info: session completed normally
S00033542,D0011,2026-01-16T15:12:00,2026-01-16T15:31:00,Golden Safari,Adventure,2,2.8,0,18-24,info: standard telemetry event
S00033543,D0012,2026-01-16T19:51:00,2026-01-16T20:01:00,Golden Safari,Adventure,2,2.72,0,55+,info: session completed normally
S00033544,D0012,2026-01-16T17:21:00,2026-01-16T17:39:00,Mystic Wheels,Chance,5,7.26,1,18-24,info: no device exception
S00033545,D0012,2026-01-16T19:41:00,2026-01-16T20:04:00,Fruit Galaxy,Classic,4,4.75,3,45-54,warning: coin validator retry event
S00033546,D0012,2026-01-16T12:30:00,2026-01-16T12:33:00,Crystal Maze,Puzzle,2,2.14,2,35-44,info: no device exception
S00033547,D0013,2026-01-16T19:08:00,2026-01-16T19:40:00,Golden Safari,Adventure,8,11.97,0,45-54,info: session completed normally
S00033548,D0013,2026-01-16T15:52:00,2026-01-16T16:07:00,Neon Racer,Skill,4,4.55,1,45-54,info: session completed normally
S00033549,D0014,2026-01-16T09:19:00,2026-01-16T09:29:00,Treasure Quest,Adventure,2,2.9,1,18-24,info: no device exception
S00033550,D0014,2026-01-16T14:41:00,2026-01-16T14:59:00,Lucky Harbor,Classic,5,5.2,0,35-44,info: standard telemetry event
S00033551,D0014,2026-01-16T13:14:00,2026-01-16T13:39:00,Treasure Quest,Adventure,6,7.83,2,45-54,info: session completed normally
S00033552,D0014,2026-01-16T17:29:00,2026-01-16T17:32:00,Space Spin,Arcade,2,2.6,0,25-34,info: standard telemetry event
S00033553,D0014,2026-01-16T14:02:00,2026-01-16T14:13:00,Neon Racer,Skill,4,5.37,2,35-44,info: session completed normally
S00033554,D0014,2026-01-16T12:44:00,2026-01-16T12:57:00,Crystal Maze,Puzzle,1,1.08,0,35-44,info: no device exception
S00033555,D0015,2026-01-16T13:32:00,2026-01-16T13:53:00,Lucky Harbor,Classic,9,11.54,2,35-44,info: session completed normally
S00033556,D0015,2026-01-16T08:05:00,2026-01-16T08:26:00,Golden Safari,Adventure,2,2.44,0,45-54,info: session completed normally
S00033557,D0015,2026-01-16T17:41:00,2026-01-16T17:58:00,Golden Safari,Adventure,5,6.34,1,35-44,info: standard telemetry event
S00033558,D0015,2026-01-16T14:48:00,2026-01-16T15:16:00,Lucky Harbor,Classic,10,10.47,2,35-44,info: standard telemetry event
S00033559,D0016,2026-01-16T12:25:00,2026-01-16T12:32:00,Space Spin,Arcade,1,1.34,0,25-34,info: no device exception
S00033560,D0016,2026-01-16T10:19:00,2026-01-16T10:31:00,Crystal Maze,Puzzle,3,2.72,0,18-24,info: session completed normally
S00033561,D0016,2026-01-16T15:29:00,2026-01-16T15:42:00,Treasure Quest,Adventure,3,4.28,0,25-34,info: standard telemetry event
S00033562,D0016,2026-01-16T08:41:00,2026-01-16T08:52:00,Crystal Maze,Puzzle,1,1.03,0,45-54,info: standard telemetry event
S00033563,D0016,2026-01-16T22:25:00,2026-01-16T22:44:00,Lucky Harbor,Classic,1,1.23,1,25-34,info: session completed normally
S00033564,D0017,2026-01-16T16:03:00,2026-01-16T16:24:00,Mystic Wheels,Chance,7,9.22,2,45-54,info: standard telemetry event
S00033565,D0017,2026-01-16T11:12:00,2026-01-16T11:37:00,Crystal Maze,Puzzle,6,5.82,1,25-34,info: no device exception
S00033566,D0017,2026-01-16T22:54:00,2026-01-16T22:57:00,Neon Racer,Skill,1,1.47,0,25-34,info: standard telemetry event
S00033567,D0017,2026-01-16T23:57:00,2026-01-17T00:19:00,Fruit Galaxy,Classic,6,7.27,2,25-34,info: standard telemetry event
S00033568,D0017,2026-01-16T21:23:00,2026-01-16T21:29:00,Treasure Quest,Adventure,2,3.17,2,55+,info: session completed normally
S00033569,D0018,2026-01-16T16:49:00,2026-01-16T17:15:00,Treasure Quest,Adventure,3,3.44,0,25-34,info: session completed normally
S00033570,D0018,2026-01-16T13:52:00,2026-01-16T14:17:00,Lucky Harbor,Classic,6,8.55,0,35-44,info: session completed normally
S00033571,D0018,2026-01-16T14:46:00,2026-01-16T15:08:00,Mystic Wheels,Chance,4,5.53,0,25-34,info: standard telemetry event
S00033572,D0018,2026-01-16T16:09:00,2026-01-16T16:35:00,Treasure Quest,Adventure,8,10.31,0,25-34,info: standard telemetry event
S00033573,D0019,2026-01-16T14:00:00,2026-01-16T14:18:00,Golden Safari,Adventure,5,6.94,0,18-24,info: session completed normally
S00033574,D0019,2026-01-16T10:01:00,2026-01-16T10:11:00,Neon Racer,Skill,4,6.51,1,35-44,info: session completed normally
S00033575,D0019,2026-01-16T17:26:00,2026-01-16T17:58:00,Space Spin,Arcade,6,7.89,1,25-34,info: no device exception
S00033576,D0019,2026-01-16T14:24:00,2026-01-16T14:42:00,Lucky Harbor,Classic,4,6.3,1,18-24,info: no device exception
S00033577,D0020,2026-01-16T18:51:00,2026-01-16T18:56:00,Neon Racer,Skill,1,1.29,0,18-24,info: session completed normally
S00033578,D0020,2026-01-16T12:52:00,2026-01-16T13:22:00,Fruit Galaxy,Classic,5,6.34,0,55+,info: session completed normally
S00033579,D0020,2026-01-16T18:11:00,2026-01-16T18:19:00,Crystal Maze,Puzzle,2,2.07,1,18-24,info: session completed normally
S00033580,D0020,2026-01-16T15:04:00,2026-01-16T15:24:00,Neon Racer,Skill,5,7.33,0,25-34,info: session completed normally
S00033581,D0020,2026-01-16T18:21:00,2026-01-16T18:35:00,Treasure Quest,Adventure,4,6.31,1,25-34,info: no device exception
S00033582,D0020,2026-01-16T22:37:00,2026-01-16T23:05:00,Treasure Quest,Adventure,6,9.44,2,25-34,info: session completed normally
S00033583,D0020,2026-01-16T09:06:00,2026-01-16T09:34:00,Mystic Wheels,Chance,8,12.4,0,25-34,info: session completed normally
S00033584,D0021,2026-01-16T10:35:00,2026-01-16T11:09:00,Mystic Wheels,Chance,7,7.82,1,35-44,info: standard telemetry event
S00033585,D0021,2026-01-16T16:16:00,2026-01-16T16:41:00,Neon Racer,Skill,3,3.45,0,25-34,info: session completed normally
S00033586,D0021,2026-01-16T18:49:00,2026-01-16T19:24:00,Neon Racer,Skill,7,8.86,1,35-44,info: no device exception
S00033587,D0021,2026-01-16T17:23:00,2026-01-16T17:29:00,Mystic Wheels,Chance,2,2.81,0,18-24,info: standard telemetry event
S00033588,D0022,2026-01-16T09:50:00,2026-01-16T10:15:00,Treasure Quest,Adventure,4,5.48,0,18-24,info: no device exception
S00033589,D0022,2026-01-16T09:18:00,2026-01-16T09:40:00,Lucky Harbor,Classic,2,2.48,1,45-54,info: standard telemetry event
S00033590,D0022,2026-01-16T13:19:00,2026-01-16T13:32:00,Lucky Harbor,Classic,3,3.97,0,55+,info: no device exception
S00033591,D0022,2026-01-16T17:10:00,2026-01-16T17:25:00,Fruit Galaxy,Classic,4,5.12,2,18-24,info: standard telemetry event
S00033592,D0022,2026-01-16T16:55:00,2026-01-16T17:23:00,Crystal Maze,Puzzle,3,3.48,1,35-44,info: no device exception
S00033593,D0023,2026-01-16T14:50:00,2026-01-16T15:09:00,Treasure Quest,Adventure,6,8.58,0,35-44,info: no device exception
S00033594,D0023,2026-01-16T19:24:00,2026-01-16T19:33:00,Neon Racer,Skill,6,6.27,0,18-24,info: session completed normally
S00033595,D0023,2026-01-16T11:39:00,2026-01-16T11:55:00,Lucky Harbor,Classic,5,5.03,0,35-44,info: session completed normally
S00033596,D0023,2026-01-16T20:46:00,2026-01-16T21:05:00,Treasure Quest,Adventure,5,6.14,1,25-34,info: session completed normally
S00033597,D0023,2026-01-16T17:50:00,2026-01-16T18:19:00,Neon Racer,Skill,3,3.63,0,25-34,info: session completed normally
S00033598,D0024,2026-01-16T14:55:00,2026-01-16T15:21:00,Mystic Wheels,Chance,5,8.97,0,35-44,info: standard telemetry event
S00033599,D0024,2026-01-16T10:35:00,2026-01-16T10:59:00,Fruit Galaxy,Classic,5,5.12,1,18-24,info: no device exception
S00033600,D0024,2026-01-16T20:46:00,2026-01-16T20:59:00,Neon Racer,Skill,2,2.19,0,25-34,info: session completed normally
S00033601,D0024,2026-01-16T17:05:00,2026-01-16T17:22:00,Golden Safari,Adventure,4,4.5,0,25-34,info: standard telemetry event
S00033602,D0024,2026-01-16T12:09:00,2026-01-16T12:26:00,Neon Racer,Skill,5,5.68,0,25-34,info: standard telemetry event
S00033603,D0025,2026-01-16T15:21:00,2026-01-16T15:47:00,Space Spin,Arcade,2,2.9,0,45-54,info: session completed normally
S00033604,D0026,2026-01-16T11:25:00,2026-01-16T11:41:00,Lucky Harbor,Classic,2,2.89,1,45-54,info: session completed normally
S00033605,D0026,2026-01-16T08:09:00,2026-01-16T08:18:00,Treasure Quest,Adventure,2,2.83,0,35-44,info: standard telemetry event
S00033606,D0026,2026-01-16T15:52:00,2026-01-16T16:22:00,Golden Safari,Adventure,6,6.84,2,25-34,info: standard telemetry event
S00033607,D0027,2026-01-16T10:29:00,2026-01-16T10:32:00,Treasure Quest,Adventure,2,2.5,0,45-54,info: session completed normally
S00033608,D0027,2026-01-16T16:49:00,2026-01-16T17:14:00,Mystic Wheels,Chance,4,5.59,2,25-34,info: session completed normally
S00033609,D0027,2026-01-16T15:43:00,2026-01-16T15:56:00,Lucky Harbor,Classic,1,1.61,0,45-54,info: standard telemetry event
S00033610,D0028,2026-01-16T20:26:00,2026-01-16T20:51:00,Lucky Harbor,Classic,5,6.37,0,25-34,info: session completed normally
S00033611,D0028,2026-01-16T17:27:00,2026-01-16T17:43:00,Golden Safari,Adventure,3,3.72,2,35-44,info: no device exception
S00033612,D0028,2026-01-16T22:29:00,2026-01-16T22:55:00,Golden Safari,Adventure,5,7.12,2,18-24,info: session completed normally
S00033613,D0028,2026-01-16T19:49:00,2026-01-16T20:02:00,Mystic Wheels,Chance,3,4.24,0,45-54,info: standard telemetry event
S00033614,D0029,2026-01-16T18:41:00,2026-01-16T19:11:00,Golden Safari,Adventure,6,7.66,0,45-54,info: no device exception
S00033615,D0029,2026-01-16T11:36:00,2026-01-16T11:59:00,Lucky Harbor,Classic,5,7.03,0,45-54,info: standard telemetry event
S00033616,D0029,2026-01-16T20:48:00,2026-01-16T21:05:00,Space Spin,Arcade,2,2.83,0,55+,info: standard telemetry event
S00033617,D0029,2026-01-16T14:50:00,2026-01-16T15:03:00,Crystal Maze,Puzzle,4,4.29,1,18-24,info: no device exception
S00033618,D0029,2026-01-16T15:22:00,2026-01-16T15:41:00,Fruit Galaxy,Classic,4,4.43,0,18-24,info: no device exception
S00033619,D0030,2026-01-16T15:53:00,2026-01-16T16:07:00,Golden Safari,Adventure,2,3.26,0,18-24,info: session completed normally
S00033620,D0030,2026-01-16T16:02:00,2026-01-16T16:15:00,Fruit Galaxy,Classic,2,1.72,0,55+,info: standard telemetry event
S00033621,D0030,2026-01-16T12:02:00,2026-01-16T12:27:00,Treasure Quest,Adventure,8,10.35,0,18-24,info: standard telemetry event
S00033622,D0030,2026-01-16T10:56:00,2026-01-16T11:11:00,Golden Safari,Adventure,2,2.34,0,55+,info: session completed normally
S00033623,D0030,2026-01-16T23:44:00,2026-01-16T23:47:00,Golden Safari,Adventure,1,1.39,0,18-24,info: standard telemetry event
S00033624,D0030,2026-01-16T16:34:00,2026-01-16T16:55:00,Golden Safari,Adventure,2,2.79,1,35-44,info: no device exception
S00033625,D0030,2026-01-16T16:57:00,2026-01-16T17:04:00,Mystic Wheels,Chance,1,1.37,0,25-34,info: session completed normally
S00033626,D0030,2026-01-16T10:33:00,2026-01-16T11:04:00,Mystic Wheels,Chance,7,8.47,0,18-24,info: session completed normally
S00033627,D0031,2026-01-16T23:04:00,2026-01-16T23:22:00,Neon Racer,Skill,4,4.66,0,35-44,info: session completed normally
S00033628,D0031,2026-01-16T15:06:00,2026-01-16T15:21:00,Golden Safari,Adventure,2,2.66,0,18-24,info: no device exception
S00033629,D0031,2026-01-16T16:02:00,2026-01-16T16:21:00,Fruit Galaxy,Classic,3,3.54,0,25-34,info: no device exception
S00033630,D0031,2026-01-16T14:11:00,2026-01-16T14:25:00,Mystic Wheels,Chance,1,1.21,0,25-34,info: session completed normally
S00033631,D0031,2026-01-16T12:02:00,2026-01-16T12:27:00,Lucky Harbor,Classic,4,4.18,0,45-54,info: session completed normally
S00033632,D0031,2026-01-16T10:47:00,2026-01-16T11:09:00,Golden Safari,Adventure,5,5.99,1,55+,info: standard telemetry event
S00033633,D0031,2026-01-16T20:16:00,2026-01-16T20:38:00,Neon Racer,Skill,1,1.07,0,35-44,info: standard telemetry event
S00033634,D0031,2026-01-16T09:51:00,2026-01-16T10:14:00,Mystic Wheels,Chance,7,10.42,0,25-34,info: session completed normally
S00033635,D0032,2026-01-16T17:49:00,2026-01-16T18:00:00,Mystic Wheels,Chance,2,2.59,0,18-24,info: standard telemetry event
S00033636,D0032,2026-01-16T08:57:00,2026-01-16T09:26:00,Space Spin,Arcade,5,5.23,0,18-24,info: standard telemetry event
S00033637,D0032,2026-01-16T14:55:00,2026-01-16T15:11:00,Lucky Harbor,Classic,4,5.22,0,45-54,info: session completed normally
S00033638,D0032,2026-01-16T15:28:00,2026-01-16T15:49:00,Golden Safari,Adventure,7,11.12,1,18-24,info: no device exception
S00033639,D0032,2026-01-16T18:53:00,2026-01-16T19:13:00,Lucky Harbor,Classic,5,5.86,2,25-34,info: session completed normally
S00033640,D0033,2026-01-16T19:59:00,2026-01-16T20:26:00,Neon Racer,Skill,5,7.91,1,35-44,info: standard telemetry event
S00033641,D0033,2026-01-16T15:14:00,2026-01-16T15:37:00,Mystic Wheels,Chance,4,5.48,1,35-44,info: no device exception
S00033642,D0033,2026-01-16T08:00:00,2026-01-16T08:17:00,Golden Safari,Adventure,1,1.68,0,45-54,info: standard telemetry event
S00033643,D0033,2026-01-16T09:15:00,2026-01-16T09:30:00,Mystic Wheels,Chance,4,6.8,0,25-34,info: session completed normally
S00033644,D0033,2026-01-16T17:31:00,2026-01-16T17:40:00,Crystal Maze,Puzzle,2,2.22,0,35-44,info: no device exception
S00033645,D0033,2026-01-16T19:09:00,2026-01-16T19:19:00,Golden Safari,Adventure,2,3.4,0,25-34,info: session completed normally
S00033646,D0034,2026-01-16T14:17:00,2026-01-16T14:41:00,Space Spin,Arcade,9,8.05,0,25-34,info: standard telemetry event
S00033647,D0035,2026-01-16T16:22:00,2026-01-16T16:37:00,Neon Racer,Skill,4,7.12,0,25-34,info: standard telemetry event
S00033648,D0035,2026-01-16T20:49:00,2026-01-16T21:05:00,Golden Safari,Adventure,1,1.86,0,25-34,info: session completed normally
S00033649,D0035,2026-01-16T16:21:00,2026-01-16T16:47:00,Lucky Harbor,Classic,3,4.93,1,18-24,info: no device exception
S00033650,D0035,2026-01-16T11:46:00,2026-01-16T12:12:00,Lucky Harbor,Classic,5,7.88,4,45-54,info: session completed with recoverable device event
S00033651,D0035,2026-01-16T23:30:00,2026-01-16T23:38:00,Space Spin,Arcade,3,4.0,0,35-44,info: standard telemetry event
S00033652,D0035,2026-01-16T19:54:00,2026-01-16T20:04:00,Lucky Harbor,Classic,1,1.54,0,35-44,info: no device exception
S00033653,D0035,2026-01-16T10:33:00,2026-01-16T10:42:00,Space Spin,Arcade,2,2.89,0,55+,info: no device exception
S00033654,D0036,2026-01-16T16:59:00,2026-01-16T17:31:00,Mystic Wheels,Chance,3,5.35,0,35-44,info: session completed normally
S00033655,D0036,2026-01-16T19:59:00,2026-01-16T20:17:00,Lucky Harbor,Classic,3,4.29,0,25-34,info: standard telemetry event
S00033656,D0036,2026-01-16T14:20:00,2026-01-16T14:32:00,Mystic Wheels,Chance,2,3.65,0,18-24,info: no device exception
S00033657,D0036,2026-01-16T15:25:00,2026-01-16T15:38:00,Treasure Quest,Adventure,5,6.66,0,55+,info: standard telemetry event
S00033658,D0036,2026-01-16T16:10:00,2026-01-16T16:34:00,Golden Safari,Adventure,8,13.2,1,18-24,info: no device exception
S00033659,D0036,2026-01-16T16:49:00,2026-01-16T16:59:00,Mystic Wheels,Chance,4,6.53,0,25-34,info: standard telemetry event
S00033660,D0036,2026-01-16T13:50:00,2026-01-16T14:01:00,Fruit Galaxy,Classic,2,2.33,0,18-24,info: standard telemetry event
S00033661,D0037,2026-01-16T14:14:00,2026-01-16T14:28:00,Neon Racer,Skill,2,2.05,0,25-34,info: standard telemetry event
S00033662,D0037,2026-01-16T14:23:00,2026-01-16T14:34:00,Crystal Maze,Puzzle,3,2.53,0,18-24,info: session completed normally
S00033663,D0037,2026-01-16T17:29:00,2026-01-16T17:47:00,Lucky Harbor,Classic,2,1.86,0,45-54,info: no device exception
S00033664,D0038,2026-01-16T12:54:00,2026-01-16T13:10:00,Crystal Maze,Puzzle,4,5.89,0,18-24,info: no device exception
S00033665,D0038,2026-01-16T11:21:00,2026-01-16T11:24:00,Golden Safari,Adventure,3,4.36,0,18-24,info: no device exception
S00033666,D0038,2026-01-16T19:42:00,2026-01-16T19:59:00,Treasure Quest,Adventure,6,9.79,1,55+,info: standard telemetry event
S00033667,D0038,2026-01-16T17:59:00,2026-01-16T18:21:00,Neon Racer,Skill,4,4.71,0,45-54,info: standard telemetry event
S00033668,D0038,2026-01-16T16:19:00,2026-01-16T16:26:00,Lucky Harbor,Classic,1,1.58,0,18-24,info: no device exception
S00033669,D0038,2026-01-16T16:42:00,2026-01-16T17:08:00,Golden Safari,Adventure,5,7.1,1,45-54,info: session completed normally
S00033670,D0039,2026-01-16T15:49:00,2026-01-16T16:11:00,Space Spin,Arcade,6,6.07,1,45-54,info: no device exception
S00033671,D0039,2026-01-16T18:12:00,2026-01-16T18:29:00,Fruit Galaxy,Classic,2,2.2,1,25-34,info: session completed normally
S00033672,D0039,2026-01-16T14:17:00,2026-01-16T14:38:00,Crystal Maze,Puzzle,3,2.48,0,55+,info: session completed normally
S00033673,D0039,2026-01-16T12:18:00,2026-01-16T12:43:00,Space Spin,Arcade,5,4.98,1,45-54,info: session completed normally
S00033674,D0039,2026-01-16T18:44:00,2026-01-16T19:02:00,Lucky Harbor,Classic,3,4.45,1,35-44,info: no device exception
S00033675,D0039,2026-01-16T19:54:00,2026-01-16T20:17:00,Lucky Harbor,Classic,5,6.57,1,25-34,info: session completed normally
S00033676,D0039,2026-01-16T10:17:00,2026-01-16T10:40:00,Crystal Maze,Puzzle,2,1.77,0,45-54,info: standard telemetry event
S00033677,D0040,2026-01-16T11:11:00,2026-01-16T11:14:00,Treasure Quest,Adventure,1,1.25,0,55+,info: no device exception
S00033678,D0040,2026-01-16T11:54:00,2026-01-16T12:10:00,Golden Safari,Adventure,4,5.43,0,25-34,info: standard telemetry event
S00033679,D0040,2026-01-16T23:21:00,2026-01-16T23:40:00,Neon Racer,Skill,5,6.32,0,25-34,info: standard telemetry event
S00033680,D0041,2026-01-16T17:19:00,2026-01-16T17:31:00,Golden Safari,Adventure,5,6.75,1,45-54,info: standard telemetry event
S00033681,D0041,2026-01-16T14:31:00,2026-01-16T14:48:00,Lucky Harbor,Classic,4,4.27,0,25-34,info: standard telemetry event
S00033682,D0041,2026-01-16T15:39:00,2026-01-16T16:19:00,Neon Racer,Skill,12,9.21,0,35-44,info: session completed normally
S00033683,D0042,2026-01-16T19:00:00,2026-01-16T19:20:00,Mystic Wheels,Chance,6,7.92,1,25-34,info: no device exception
